latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
48.86,2.3399997,50.0,0,GMT,GMT

time,temperature_2m (°C),wind_speed_10m (km/h),relative_humidity_2m (%),precipitation (mm),cloud_cover (%),weather_code (wmo code),surface_pressure (hPa),apparent_temperature (°C),precipitation_probability (%)
2024-10-24T06:00,7.4,3.8,93,0.00,0,0,1017.6,5.9,NaN
2024-10-24T07:00,7.1,4.6,94,0.00,0,0,1017.6,5.4,NaN
2024-10-24T08:00,8.0,5.6,90,0.00,0,0,1018.1,6.3,NaN
2024-10-24T09:00,10.3,6.9,83,0.00,0,0,1017.4,8.6,NaN
2024-10-24T10:00,12.4,8.4,76,0.00,0,0,1017.3,10.8,NaN
2024-10-24T11:00,14.4,8.9,72,0.00,0,0,1016.1,12.9,NaN
2024-10-24T12:00,16.5,8.5,70,0.00,0,0,1015.1,15.6,NaN
2024-10-24T13:00,17.6,9.2,69,0.00,29,1,1014.0,16.8,NaN
2024-10-24T14:00,18.3,9.0,70,0.00,41,1,1014.0,17.9,NaN
2024-10-24T15:00,18.3,9.3,70,0.00,93,3,1012.9,17.8,NaN
2024-10-24T16:00,17.7,8.9,75,0.00,93,3,1012.3,17.5,NaN
2024-10-24T17:00,16.5,8.0,83,0.00,100,3,1012.2,16.5,NaN
2024-10-24T18:00,15.1,8.2,84,0.00,0,0,1012.3,14.6,NaN
2024-10-24T19:00,14.6,6.0,88,0.00,0,0,1012.2,14.6,NaN
2024-10-24T20:00,14.1,6.4,90,0.00,0,0,1011.7,14.0,NaN
2024-10-24T21:00,13.7,7.0,92,0.00,15,0,1012.0,13.5,NaN
2024-10-24T22:00,13.6,6.6,92,0.00,0,0,1011.1,13.3,NaN
2024-10-24T23:00,13.2,6.5,93,0.00,0,0,1010.9,12.9,NaN
2024-10-25T00:00,13.2,7.0,95,0.00,77,0,1010.4,13.0,NaN
2024-10-25T01:00,13.3,6.6,96,0.00,83,2,1010.6,13.1,NaN
2024-10-25T02:00,13.0,7.1,96,0.00,91,3,1009.9,12.7,NaN
2024-10-25T03:00,12.3,6.9,97,0.00,63,2,1009.1,11.8,NaN
2024-10-25T04:00,12.3,7.7,96,0.00,76,2,1009.5,11.7,NaN
2024-10-25T05:00,12.0,5.9,96,0.00,40,1,1009.2,11.5,NaN
2024-10-25T06:00,11.9,7.7,97,0.00,100,1,1009.2,11.3,NaN
2024-10-25T07:00,12.0,6.9,96,0.00,95,3,1009.5,11.4,NaN
2024-10-25T08:00,12.9,7.9,93,0.00,100,3,1009.6,12.3,NaN
2024-10-25T09:00,15.2,8.1,86,0.00,22,2,1009.8,14.9,NaN
2024-10-25T10:00,17.2,9.7,77,0.00,0,0,1009.8,16.7,NaN
2024-10-25T11:00,19.1,10.0,69,0.00,38,1,1009.9,18.6,NaN
2024-10-25T12:00,20.0,12.8,66,0.00,69,3,1009.7,19.3,NaN
2024-10-25T13:00,19.2,12.5,70,0.00,96,80,1009.3,18.6,NaN
2024-10-25T14:00,18.7,11.4,73,0.00,96,3,1009.6,18.3,NaN
2024-10-25T15:00,17.4,8.6,76,0.00,89,3,1010.2,17.2,NaN
2024-10-25T16:00,16.9,7.9,80,0.00,97,3,1010.3,16.8,NaN
2024-10-25T17:00,16.2,4.5,84,0.10,100,61,1010.9,16.6,NaN
2024-10-25T18:00,15.7,4.0,90,0.10,100,80,1011.7,16.4,NaN
2024-10-25T19:00,15.2,2.2,92,0.00,100,3,1011.5,16.2,NaN
2024-10-25T20:00,15.0,2.3,93,0.00,100,3,1011.5,16.0,NaN
2024-10-25T21:00,14.8,0.0,96,0.00,100,3,1011.7,16.1,NaN
2024-10-25T22:00,14.5,2.3,97,0.00,100,45,1011.6,15.5,NaN
2024-10-25T23:00,14.4,3.2,98,0.00,100,45,1011.7,15.2,NaN
2024-10-26T00:00,14.7,2.3,99,0.00,100,61,1011.1,15.8,NaN
2024-10-26T01:00,14.7,1.8,99,3.10,99,63,1011.4,15.9,NaN
2024-10-26T02:00,14.3,5.4,96,2.90,99,81,1010.4,14.7,NaN
2024-10-26T03:00,14.3,5.1,99,0.00,99,3,1009.7,14.9,NaN
2024-10-26T04:00,14.5,4.5,97,0.00,94,3,1009.4,15.1,NaN
2024-10-26T05:00,14.4,2.4,97,0.00,100,3,1009.6,15.3,NaN
2024-10-26T06:00,14.3,3.4,96,0.00,96,45,1009.2,15.0,NaN
2024-10-26T07:00,14.2,3.6,97,0.00,95,45,1009.0,14.9,NaN
2024-10-26T08:00,14.5,4.3,96,0.00,97,45,1009.2,15.2,NaN
2024-10-26T09:00,14.7,5.9,95,0.00,96,3,1009.3,15.1,NaN
2024-10-26T10:00,15.8,6.2,87,0.00,98,3,1009.1,16.1,NaN
2024-10-26T11:00,17.1,6.0,79,0.00,98,3,1009.0,17.4,NaN
2024-10-26T12:00,17.1,0.7,80,0.00,94,3,1008.6,18.2,NaN
2024-10-26T13:00,17.6,4.9,78,0.00,100,3,1008.4,18.1,NaN
2024-10-26T14:00,18.1,2.6,75,0.00,69,2,1007.6,18.8,NaN
2024-10-26T15:00,18.7,2.3,73,0.00,93,3,1007.2,19.6,NaN
2024-10-26T16:00,18.4,3.9,76,0.00,100,3,1007.5,19.1,NaN
2024-10-26T17:00,17.4,5.0,81,0.00,98,3,1008.0,18.0,NaN
2024-10-26T18:00,16.3,4.0,86,0.00,72,3,1008.8,17.0,NaN
2024-10-26T19:00,15.6,3.0,90,0.00,100,3,1008.7,16.5,NaN
2024-10-26T20:00,15.1,3.8,93,0.00,74,2,1008.8,15.8,NaN
2024-10-26T21:00,14.7,6.1,96,0.00,92,3,1009.1,15.1,NaN
2024-10-26T22:00,14.5,4.9,96,0.00,96,3,1009.4,15.1,NaN
2024-10-26T23:00,14.5,6.7,96,0.00,99,61,1009.6,14.7,NaN
2024-10-27T00:00,14.2,5.2,97,0.50,100,61,1009.8,14.7,NaN
2024-10-27T01:00,14.4,5.6,97,1.10,100,80,1010.4,14.8,NaN
2024-10-27T02:00,14.5,5.0,97,0.00,95,3,1010.8,15.0,NaN
2024-10-27T03:00,14.4,5.4,98,0.10,100,80,1012.0,15.0,NaN
2024-10-27T04:00,14.4,5.5,97,0.00,100,80,1011.8,14.8,NaN
2024-10-27T05:00,14.1,8.6,93,0.00,99,3,1012.2,13.8,NaN
2024-10-27T06:00,13.8,7.2,93,0.00,100,3,1013.5,13.6,NaN
2024-10-27T07:00,13.8,8.6,94,0.00,98,3,1014.0,13.5,NaN
2024-10-27T08:00,14.0,6.2,93,0.00,98,3,1014.5,14.0,NaN
2024-10-27T09:00,14.4,5.8,92,0.00,99,3,1015.0,14.5,NaN
2024-10-27T10:00,15.4,8.6,87,0.00,100,3,1015.7,15.1,NaN
2024-10-27T11:00,15.9,6.9,86,0.00,100,3,1016.1,16.0,NaN
2024-10-27T12:00,16.6,6.9,83,0.00,91,3,1016.7,16.8,NaN
2024-10-27T13:00,17.3,6.0,78,0.00,100,3,1016.4,17.6,NaN
2024-10-27T14:00,16.9,6.9,80,0.00,100,3,1016.5,17.0,NaN
2024-10-27T15:00,16.6,2.6,85,0.00,98,3,1017.2,17.6,NaN
2024-10-27T16:00,16.5,1.8,87,0.00,100,3,1017.3,17.7,NaN
2024-10-27T17:00,15.9,3.7,91,0.00,84,3,1017.6,16.9,NaN
2024-10-27T18:00,15.2,4.2,92,0.00,80,3,1018.7,15.9,NaN
2024-10-27T19:00,14.5,1.8,93,0.00,57,2,1019.0,15.3,NaN
2024-10-27T20:00,13.9,1.8,95,0.00,41,1,1019.3,14.6,NaN
2024-10-27T21:00,13.0,1.5,96,0.00,0,45,1019.4,13.5,NaN
2024-10-27T22:00,12.7,1.5,97,0.00,15,45,1019.6,13.1,NaN
2024-10-27T23:00,12.2,1.5,100,0.00,80,45,1019.7,12.6,NaN
2024-10-28T00:00,11.8,0.8,100,0.00,100,45,1020.3,12.2,NaN
2024-10-28T01:00,10.4,0.8,99,0.00,100,45,1019.9,10.4,NaN
2024-10-28T02:00,9.9,1.5,100,0.00,100,45,1019.7,9.7,NaN
2024-10-28T03:00,11.1,2.8,100,0.00,100,45,1018.9,11.1,NaN
2024-10-28T04:00,11.3,2.6,100,0.00,100,45,1018.9,11.4,NaN
2024-10-28T05:00,11.3,1.6,100,0.00,100,45,1019.6,11.4,NaN
2024-10-28T06:00,11.6,2.6,100,0.00,100,45,1020.3,11.7,NaN
2024-10-28T07:00,11.5,3.3,100,0.00,100,45,1020.3,11.5,NaN
2024-10-28T08:00,11.8,3.4,100,0.00,100,45,1020.6,11.8,NaN
2024-10-28T09:00,12.4,4.6,97,0.00,100,45,1020.7,12.4,NaN
2024-10-28T10:00,13.7,4.6,90,0.00,100,3,1021.0,13.7,NaN
2024-10-28T11:00,14.8,6.4,83,0.00,98,3,1020.4,14.5,NaN
2024-10-28T12:00,15.5,5.0,80,0.00,100,3,1020.4,15.4,NaN
2024-10-28T13:00,16.2,5.4,77,0.00,100,3,1019.9,16.1,NaN
2024-10-28T14:00,16.5,5.2,75,0.00,93,2,1019.6,16.4,NaN
2024-10-28T15:00,16.6,5.8,77,0.00,99,3,1019.6,16.5,NaN
2024-10-28T16:00,15.9,5.2,79,0.00,96,3,1019.4,15.8,NaN
2024-10-28T17:00,15.0,3.3,84,0.00,81,3,1019.6,15.2,NaN
2024-10-28T18:00,13.6,5.1,93,0.00,0,2,1020.4,13.7,NaN
2024-10-28T19:00,13.2,4.3,93,0.00,28,1,1020.6,13.3,NaN
2024-10-28T20:00,12.8,3.4,93,0.00,0,0,1020.6,12.9,NaN
2024-10-28T21:00,12.6,2.8,93,0.00,12,1,1020.8,12.7,NaN
2024-10-28T22:00,11.9,3.7,95,0.00,0,1,1020.5,11.7,NaN
2024-10-28T23:00,11.0,2.9,97,0.00,37,1,1020.6,10.8,NaN
2024-10-29T00:00,11.4,3.1,96,0.00,32,1,1020.7,11.2,NaN
2024-10-29T01:00,10.8,2.3,98,0.00,62,2,1020.8,10.6,NaN
2024-10-29T02:00,10.5,2.7,99,0.00,94,45,1021.0,10.2,NaN
2024-10-29T03:00,11.1,3.1,97,0.00,99,3,1020.8,10.8,NaN
2024-10-29T04:00,11.4,4.1,95,0.00,100,3,1020.8,11.0,NaN
2024-10-29T05:00,11.4,4.7,94,0.00,100,3,1020.6,10.9,NaN
2024-10-29T06:00,10.9,5.3,96,0.00,100,3,1020.8,10.2,NaN
2024-10-29T07:00,10.7,5.6,96,0.00,100,3,1021.1,10.0,NaN
2024-10-29T08:00,11.1,6.4,94,0.00,100,3,1021.6,10.3,NaN
2024-10-29T09:00,11.2,7.2,97,0.00,100,3,1021.3,10.4,NaN
2024-10-29T10:00,12.5,6.4,89,0.00,99,3,1021.3,11.8,NaN
2024-10-29T11:00,12.9,5.5,86,0.00,94,3,1021.6,12.3,NaN
2024-10-29T12:00,13.0,5.1,88,0.00,100,3,1021.1,12.6,NaN
2024-10-29T13:00,13.3,5.0,87,0.00,100,3,1020.3,13.0,NaN
2024-10-29T14:00,13.6,4.8,86,0.00,99,3,1020.3,13.3,NaN
2024-10-29T15:00,13.7,5.6,87,0.00,91,3,1020.3,13.3,NaN
2024-10-29T16:00,13.4,5.2,89,0.00,100,3,1020.0,13.2,NaN
2024-10-29T17:00,13.0,4.4,89,0.00,100,3,1020.4,12.7,NaN
2024-10-29T18:00,12.6,3.7,90,0.00,78,3,1020.8,12.3,NaN
2024-10-29T19:00,11.9,2.3,91,0.00,19,1,1021.0,11.7,NaN
2024-10-29T20:00,11.3,2.6,92,0.00,38,1,1020.9,11.0,NaN
2024-10-29T21:00,10.6,2.0,94,0.00,35,2,1021.1,10.3,NaN
2024-10-29T22:00,10.1,1.8,97,0.00,41,45,1020.8,9.8,NaN
2024-10-29T23:00,9.3,1.8,100,0.00,100,45,1021.1,8.9,NaN
2024-10-30T00:00,10.5,1.8,100,0.00,100,45,1020.8,10.4,NaN
2024-10-30T01:00,10.8,1.4,99,0.00,97,45,1021.5,10.8,NaN
2024-10-30T02:00,11.2,2.3,96,0.00,96,45,1021.2,11.0,NaN
2024-10-30T03:00,11.4,2.6,95,0.00,89,45,1021.1,11.2,NaN
2024-10-30T04:00,11.2,2.0,95,0.00,78,45,1020.9,11.0,NaN
2024-10-30T05:00,11.0,1.8,96,0.00,89,45,1021.1,10.9,NaN
2024-10-30T06:00,11.2,4.1,95,0.00,100,45,1021.6,10.8,NaN
2024-10-30T07:00,11.3,3.6,95,0.00,97,3,1021.7,11.0,NaN
2024-10-30T08:00,11.7,5.1,93,0.00,92,3,1022.1,11.2,NaN
2024-10-30T09:00,12.2,5.5,91,0.00,92,3,1022.4,11.6,NaN
2024-10-30T10:00,12.8,6.7,88,0.00,100,3,1022.3,12.1,NaN
2024-10-30T11:00,13.1,6.5,87,0.00,100,3,1021.8,12.4,NaN
2024-10-30T12:00,13.4,7.6,87,0.00,100,3,1021.1,12.7,NaN
2024-10-30T13:00,13.8,7.0,86,0.00,100,3,1020.9,13.3,NaN
2024-10-30T14:00,14.1,6.9,85,0.00,100,3,1021.1,13.6,NaN
2024-10-30T15:00,14.2,5.8,87,0.00,100,3,1020.9,14.0,NaN
2024-10-30T16:00,14.1,8.2,85,0.00,100,3,1021.0,13.4,NaN
2024-10-30T17:00,13.7,6.8,87,0.00,100,3,1020.7,13.2,NaN
2024-10-30T18:00,13.3,6.8,90,0.00,100,3,1021.3,12.9,NaN
2024-10-30T19:00,13.2,6.1,91,0.00,100,3,1021.7,12.8,NaN
2024-10-30T20:00,13.0,4.7,91,0.00,75,2,1021.7,12.8,NaN
2024-10-30T21:00,12.4,5.9,93,0.00,67,2,1021.8,11.9,NaN
2024-10-30T22:00,11.8,6.0,92,0.00,91,3,1021.8,11.1,NaN
2024-10-30T23:00,11.5,5.1,92,0.00,95,3,1021.3,10.8,NaN
2024-10-31T00:00,11.7,7.3,93,0.00,100,3,1021.8,10.9,NaN
2024-10-31T01:00,11.9,6.5,91,0.00,100,3,1021.5,11.1,NaN
2024-10-31T02:00,11.5,6.8,91,0.00,95,3,1021.3,10.6,NaN
2024-10-31T03:00,10.9,7.3,94,0.00,100,3,1021.0,9.8,NaN
2024-10-31T04:00,10.7,7.3,92,0.00,100,3,1021.4,9.5,NaN
2024-10-31T05:00,10.4,7.5,91,0.00,100,3,1021.0,9.1,NaN
2024-10-31T06:00,10.2,8.0,95,0.00,100,3,1021.0,8.9,NaN
2024-10-31T07:00,9.8,7.4,97,0.00,100,45,1021.2,8.6,NaN
2024-10-31T08:00,9.8,7.1,97,0.00,100,45,1021.7,8.6,NaN
2024-10-31T09:00,10.3,7.5,94,0.00,100,45,1022.1,9.0,NaN
2024-10-31T10:00,10.6,6.6,92,0.00,100,45,1022.0,9.4,NaN
2024-10-31T11:00,11.0,6.9,90,0.00,100,3,1021.6,9.8,NaN
2024-10-31T12:00,10.7,5.2,94,0.00,100,3,1021.2,9.9,NaN
2024-10-31T13:00,11.3,5.4,91,0.00,100,3,1020.7,10.5,NaN
2024-10-31T14:00,11.4,6.3,92,0.00,100,45,1020.7,10.5,NaN
2024-10-31T15:00,10.9,6.0,97,0.00,100,45,1020.5,10.2,NaN
2024-10-31T16:00,10.9,5.2,98,0.00,100,45,1020.4,10.4,NaN
2024-10-31T17:00,11.1,5.5,96,0.00,100,45,1020.4,10.5,NaN
2024-10-31T18:00,10.4,4.1,98,0.00,100,45,1020.4,9.9,NaN
2024-10-31T19:00,10.2,5.6,100,0.00,100,45,1020.6,9.4,NaN
2024-10-31T20:00,10.1,6.1,99,0.00,100,45,1020.9,9.2,NaN
2024-10-31T21:00,10.2,6.3,96,0.00,100,45,1020.6,9.2,NaN
2024-10-31T22:00,10.0,6.5,97,0.00,100,45,1020.2,8.9,NaN
2024-10-31T23:00,9.9,6.6,96,0.00,100,45,1020.0,8.8,NaN
2024-11-01T00:00,9.7,4.9,97,0.00,100,45,1019.7,8.8,NaN
2024-11-01T01:00,9.7,4.1,95,0.00,100,45,1019.7,8.9,NaN
2024-11-01T02:00,9.5,3.7,96,0.00,100,45,1019.6,8.7,NaN
2024-11-01T03:00,9.1,6.1,97,0.00,100,45,1019.4,7.9,NaN
2024-11-01T04:00,8.9,4.6,100,0.00,100,45,1019.2,7.9,NaN
2024-11-01T05:00,8.8,4.1,99,0.00,100,45,1018.8,7.8,NaN
2024-11-01T06:00,8.8,4.6,97,0.00,100,45,1019.0,7.7,NaN
2024-11-01T07:00,8.8,4.8,96,0.00,100,45,1018.9,7.6,NaN
2024-11-01T08:00,8.6,3.9,97,0.00,100,45,1019.2,7.5,NaN
2024-11-01T09:00,8.6,5.2,99,0.00,100,45,1019.9,7.5,NaN
2024-11-01T10:00,9.0,4.0,97,0.00,100,45,1020.1,8.0,NaN
2024-11-01T11:00,10.0,3.3,89,0.00,99,3,1019.5,9.0,NaN
2024-11-01T12:00,10.1,4.5,92,0.00,100,3,1019.3,9.1,NaN
2024-11-01T13:00,10.5,1.6,90,0.00,100,3,1019.3,10.0,NaN
2024-11-01T14:00,11.0,0.4,87,0.00,93,3,1019.8,10.6,NaN
2024-11-01T15:00,10.7,0.8,91,0.00,100,3,1019.1,10.4,NaN
2024-11-01T16:00,10.6,1.3,92,0.00,100,3,1019.0,10.3,NaN
2024-11-01T17:00,10.5,1.8,91,0.00,98,3,1019.1,10.0,NaN
2024-11-01T18:00,10.5,2.7,90,0.00,95,3,1020.1,9.8,NaN
2024-11-01T19:00,10.2,5.9,92,0.00,100,3,1020.8,9.0,NaN
2024-11-01T20:00,10.2,7.4,94,0.00,100,3,1020.9,9.0,NaN
2024-11-01T21:00,10.1,6.5,90,0.00,100,3,1021.4,8.8,NaN
2024-11-01T22:00,10.1,5.1,89,0.00,99,3,1021.6,8.9,NaN
2024-11-01T23:00,10.0,5.4,89,0.00,100,3,1021.2,8.7,NaN
2024-11-02T00:00,10.1,4.8,91,0.00,99,3,1021.1,9.0,NaN
2024-11-02T01:00,10.1,3.5,90,0.00,100,3,1021.3,9.2,NaN
2024-11-02T02:00,10.2,4.3,90,0.00,100,3,1022.0,9.2,NaN
2024-11-02T03:00,10.2,6.0,91,0.00,100,3,1021.6,9.0,NaN
2024-11-02T04:00,10.1,6.0,91,0.00,100,3,1021.4,8.9,NaN
2024-11-02T05:00,10.0,6.3,91,0.00,100,3,1021.3,8.7,NaN
2024-11-02T06:00,9.9,7.8,90,0.00,100,3,1020.9,8.3,NaN
2024-11-02T07:00,9.7,9.8,90,0.00,100,3,1021.6,7.8,NaN
2024-11-02T08:00,9.9,8.0,89,0.00,100,3,1022.2,8.3,NaN
2024-11-02T09:00,10.7,8.1,85,0.00,93,3,1022.8,9.1,NaN
2024-11-02T10:00,11.5,9.5,80,0.00,97,3,1022.5,9.7,NaN
2024-11-02T11:00,12.0,10.9,78,0.00,100,3,1022.2,9.9,NaN
2024-11-02T12:00,11.9,9.5,80,0.00,100,3,1022.2,10.2,NaN
2024-11-02T13:00,12.2,10.5,78,0.00,100,3,1021.8,10.3,NaN
2024-11-02T14:00,12.1,11.2,78,0.00,100,3,1021.8,10.0,NaN
2024-11-02T15:00,12.4,9.7,79,0.00,100,3,1021.6,10.6,NaN
2024-11-02T16:00,12.1,8.8,79,0.00,93,3,1021.6,10.4,NaN
2024-11-02T17:00,11.6,9.7,80,0.00,100,3,1022.0,9.7,NaN
2024-11-02T18:00,11.3,8.6,82,0.00,100,3,1022.2,9.6,NaN
2024-11-02T19:00,11.3,9.0,80,0.00,100,3,1022.6,9.4,NaN
2024-11-02T20:00,11.1,8.8,79,0.00,98,3,1022.9,9.2,NaN
2024-11-02T21:00,11.2,8.9,80,0.00,100,3,1023.0,9.3,NaN
2024-11-02T22:00,11.1,10.2,80,0.00,100,3,1023.3,9.1,NaN
2024-11-02T23:00,11.0,10.5,80,0.00,100,3,1022.6,8.9,NaN
2024-11-03T00:00,11.3,10.2,80,0.00,100,3,1022.3,9.3,NaN
2024-11-03T01:00,11.2,9.3,81,0.00,100,3,1021.7,9.3,NaN
2024-11-03T02:00,10.8,10.5,83,0.00,100,3,1022.0,8.7,NaN
2024-11-03T03:00,10.3,11.3,81,0.00,100,3,1021.6,7.9,NaN
2024-11-03T04:00,10.0,9.2,82,0.00,100,3,1021.9,7.9,NaN
2024-11-03T05:00,9.9,7.6,83,0.00,100,3,1021.5,8.0,NaN
2024-11-03T06:00,9.8,8.7,84,0.00,100,3,1020.7,7.9,NaN
2024-11-03T07:00,9.5,8.9,87,0.00,100,3,1021.6,7.6,NaN
2024-11-03T08:00,9.8,6.5,86,0.00,100,3,1021.8,8.3,NaN
2024-11-03T09:00,9.8,9.8,83,0.00,86,3,1022.3,7.6,NaN
2024-11-03T10:00,10.3,9.6,81,0.00,97,3,1022.6,8.1,NaN
2024-11-03T11:00,10.8,9.0,79,0.00,90,3,1021.8,8.8,NaN
2024-11-03T12:00,10.9,8.4,81,0.00,89,3,1021.4,9.1,NaN
2024-11-03T13:00,11.2,7.7,79,0.00,87,3,1021.1,9.4,NaN
2024-11-03T14:00,11.6,7.5,77,0.00,82,2,1020.7,9.9,NaN
2024-11-03T15:00,11.6,7.7,80,0.00,79,2,1020.7,10.0,NaN
2024-11-03T16:00,10.9,7.1,83,0.00,87,3,1020.4,9.3,NaN
2024-11-03T17:00,10.3,6.9,86,0.00,93,3,1020.5,8.8,NaN
2024-11-03T18:00,9.7,5.4,84,0.00,89,3,1021.2,8.1,NaN
2024-11-03T19:00,9.6,4.7,86,0.00,80,2,1021.3,8.2,NaN
2024-11-03T20:00,9.2,4.3,88,0.00,62,2,1021.3,7.8,NaN
2024-11-03T21:00,8.3,1.8,93,0.00,6,0,1021.6,7.3,NaN
2024-11-03T22:00,7.8,2.2,94,0.00,3,0,1021.2,6.7,NaN
2024-11-03T23:00,7.4,2.3,95,0.00,3,1,1020.4,6.2,NaN
2024-11-04T00:00,6.7,2.9,100,0.00,78,45,1020.6,5.5,NaN
2024-11-04T01:00,6.2,2.5,100,0.00,100,45,1020.7,4.9,NaN
2024-11-04T02:00,6.4,2.1,100,0.00,100,45,1020.5,5.2,NaN
2024-11-04T03:00,6.5,1.9,100,0.00,100,45,1020.4,5.3,NaN
2024-11-04T04:00,6.2,3.7,100,0.00,100,45,1019.9,4.7,NaN
2024-11-04T05:00,5.7,2.3,100,0.00,100,45,1019.7,4.3,NaN
2024-11-04T06:00,5.9,4.3,100,0.00,100,45,1019.5,4.3,NaN
2024-11-04T07:00,5.6,3.4,100,0.00,100,45,1019.4,4.0,NaN
2024-11-04T08:00,5.8,2.5,99,0.00,100,45,1020.0,4.3,NaN
2024-11-04T09:00,7.9,3.3,89,0.00,25,45,1019.8,6.4,NaN
2024-11-04T10:00,9.7,3.5,80,0.00,0,0,1019.6,8.3,NaN
2024-11-04T11:00,11.2,4.5,74,0.00,7,1,1019.0,9.7,NaN
2024-11-04T12:00,13.4,6.8,73,0.00,4,0,1018.3,12.1,NaN
2024-11-04T13:00,14.3,6.5,73,0.00,2,1,1017.9,13.3,NaN
2024-11-04T14:00,15.1,6.8,73,0.00,0,1,1017.6,14.2,NaN
2024-11-04T15:00,15.6,8.0,72,0.00,0,1,1016.2,14.6,NaN
2024-11-04T16:00,14.8,6.4,79,0.00,6,1,1016.8,14.2,NaN
2024-11-04T17:00,13.1,6.0,83,0.00,0,0,1016.8,12.3,NaN
2024-11-04T18:00,11.1,7.9,85,0.00,0,0,1017.1,9.6,NaN
2024-11-04T19:00,9.9,5.9,88,0.00,100,3,1017.5,8.5,NaN
2024-11-04T20:00,9.1,4.7,92,0.00,3,1,1017.2,7.9,NaN
2024-11-04T21:00,8.5,6.1,95,0.00,26,0,1016.8,7.0,NaN
2024-11-04T22:00,8.0,3.7,96,0.00,58,45,1016.7,6.8,NaN
2024-11-04T23:00,7.7,5.1,98,0.00,87,45,1016.6,6.3,NaN
2024-11-05T00:00,7.7,6.8,100,0.00,100,45,1016.8,6.1,NaN
2024-11-05T01:00,7.7,5.8,100,0.00,100,45,1017.1,6.2,NaN
2024-11-05T02:00,7.7,4.5,100,0.00,100,45,1017.0,6.4,NaN
2024-11-05T03:00,7.9,5.1,99,0.00,100,45,1016.0,6.6,NaN
2024-11-05T04:00,8.0,5.1,98,0.00,100,45,1016.3,6.7,NaN
2024-11-05T05:00,8.1,4.3,99,0.00,100,45,1016.4,6.9,NaN
2024-11-05T06:00,7.9,4.5,100,0.00,100,45,1016.3,6.7,NaN
2024-11-05T07:00,7.9,6.5,99,0.00,100,45,1016.6,6.4,NaN
2024-11-05T08:00,7.8,6.0,100,0.00,100,45,1017.6,6.4,NaN
2024-11-05T09:00,7.5,6.5,100,0.00,100,45,1017.3,5.9,NaN
2024-11-05T10:00,8.3,6.6,95,0.00,100,45,1017.5,6.7,NaN
2024-11-05T11:00,10.1,5.9,86,0.00,100,3,1017.4,8.6,NaN
2024-11-05T12:00,10.4,4.3,89,0.00,98,2,1017.3,9.4,NaN
2024-11-05T13:00,11.1,1.0,86,0.00,99,3,1017.0,10.7,NaN
2024-11-05T14:00,11.5,1.5,86,0.00,99,3,1017.4,11.1,NaN
2024-11-05T15:00,11.2,3.4,91,0.00,100,3,1017.6,10.7,NaN
2024-11-05T16:00,11.3,1.8,90,0.00,99,3,1017.8,11.0,NaN
2024-11-05T17:00,11.4,0.8,91,0.00,95,3,1017.9,11.3,NaN
2024-11-05T18:00,11.4,1.1,91,0.00,95,3,1018.5,11.3,NaN
2024-11-05T19:00,11.3,1.1,92,0.00,100,3,1018.7,11.2,NaN
2024-11-05T20:00,11.2,2.5,93,0.00,100,3,1019.2,10.8,NaN
2024-11-05T21:00,11.5,3.0,95,0.00,100,3,1019.3,11.3,NaN
2024-11-05T22:00,11.5,4.0,95,0.00,100,45,1019.9,11.1,NaN
2024-11-05T23:00,11.4,5.6,96,0.00,100,45,1020.5,10.8,NaN
2024-11-06T00:00,11.1,5.2,93,0.00,100,3,1020.7,10.4,NaN
2024-11-06T01:00,10.7,7.0,93,0.00,100,3,1020.6,9.6,NaN
2024-11-06T02:00,10.3,6.9,93,0.00,100,3,1021.2,9.1,NaN
2024-11-06T03:00,10.1,6.5,91,0.00,100,3,1021.2,8.8,NaN
2024-11-06T04:00,10.0,4.1,89,0.00,88,3,1021.8,9.0,NaN
2024-11-06T05:00,9.6,3.2,91,0.00,72,2,1022.1,8.6,NaN
2024-11-06T06:00,9.3,3.1,93,0.00,90,2,1022.4,8.4,NaN
2024-11-06T07:00,9.2,2.4,92,0.00,92,3,1023.2,8.3,NaN
2024-11-06T08:00,9.5,3.3,92,0.00,87,3,1023.9,8.5,NaN
2024-11-06T09:00,9.4,4.1,91,0.00,97,3,1024.1,8.3,NaN
2024-11-06T10:00,10.4,6.0,87,0.00,99,3,1024.8,9.1,NaN
2024-11-06T11:00,11.2,7.0,83,0.00,94,3,1024.6,9.8,NaN
2024-11-06T12:00,11.3,7.1,83,0.00,97,3,1025.2,9.8,NaN
2024-11-06T13:00,11.8,7.4,82,0.00,99,3,1024.3,10.4,NaN
2024-11-06T14:00,12.2,6.8,82,0.00,98,3,1024.3,11.0,NaN
2024-11-06T15:00,11.7,7.2,82,0.00,95,3,1024.2,10.3,NaN
2024-11-06T16:00,11.4,6.5,84,0.00,100,3,1023.9,10.1,NaN
2024-11-06T17:00,11.0,7.6,84,0.00,100,3,1024.3,9.5,NaN
2024-11-06T18:00,10.6,4.7,85,0.00,87,3,1024.7,9.5,NaN
2024-11-06T19:00,10.5,5.5,85,0.00,100,3,1025.3,9.2,NaN
2024-11-06T20:00,10.5,4.5,87,0.00,100,3,1025.3,9.4,NaN
2024-11-06T21:00,10.4,5.0,89,0.00,100,3,1025.7,9.3,NaN
2024-11-06T22:00,10.2,4.0,88,0.00,81,3,1025.3,9.2,NaN
